"","ch.zip","lon","lat"
"26638","7717",-74.0153231,40.191299
"26639","33180",-80.1372757,25.9581433
"26640","7081",-74.3294199,40.699863
"26641","7030",-74.0270745,40.744052
"26642","55814",-92.19,46.84
"26643","53715",-89.4008958,43.0592056
"26644","34237",-82.5131717,27.3430762
"26645","6105",-72.7038047,41.7721061
"26646","12929",-73.7201413,44.7234692
"26647","7514",-74.1445487,40.923473
"26648","14616",-77.6478852,43.2306445
"26649","10075",-73.9558204,40.7728432
"26650","8880",-74.5258213,40.5558726
"26651","14209",-78.8637428,42.9137921
"26652","33055",-80.2823063,25.9445817
"26653","14604",-77.6063541,43.1581207
"26654","8320",-75.2180052,39.3876217
"26655","7662",-74.0799469,40.9094443
"26656","7857",-74.7015158,40.8967137
"26657","33786",-82.8398285,27.9233312
"26658","33763",-82.7428057,28.0056225
"26659","30072",-84.2061404,33.7939307
"26660","55122",-93.2080991,44.8149747
"26661","14616",-77.6478852,43.2306445
"26662","10528",-73.7183639,40.9783821
"26663","55090",-92.9583024,45.0539789
"26664","6604",-73.195196,41.1865502
"26665","33127",-80.2042436,25.8105183
"26666","11222",-73.9506774,40.7282702
"26667","11704",-73.3531852,40.7181416
"26668","33624",-82.5239953,28.0899262
"26669","14211",-78.8099472,42.9109033
"26670","36107",-86.2818753,32.3864315
"26671","14204",-78.8637428,42.8801089
"26672","30332",-84.3811458,33.7700012
"26673","11710",-73.529964,40.6651384
"26674","32810",-81.4246931,28.6235111
"26675","55403",-93.2878982,44.9691279
"26676","14853",-76.4830579,42.4467049
"26677","8859",-74.3176876,40.4601511
"26678","33183",-80.4048306,25.6950625
"26679","11569",-73.5623575,40.6031326
"26680","55124",-93.1980527,44.7497326
"26681","6605",-73.2116584,41.1687117
"26682","33161",-80.1819268,25.8909628
"26683","30332",-84.3811458,33.7700012
"26684","7018",-74.2208673,40.7564795
"26685","11722",-73.1939612,40.7881249
"26686","11758",-73.471054,40.666393
"26687","32205",-81.7294702,30.3065729
"26688","30093",-84.1804384,33.9102261
"26689","34233",-82.4698603,27.2823268
"26690","55434",-93.2524636,45.1688065
"26691","14606",-77.6936948,43.168856
"26692","33405",-80.0590804,26.6654996
"26693","11417",-73.8448469,40.6736207
"26694","30329",-84.3279093,33.828105
"26695","30070",-83.8952525,33.5739691
"26696","11223",-73.977126,40.6009233
"26697","11020",-73.7183639,40.7715091
"26698","11554",-73.5535234,40.7179622
"26699","13202",-76.1473156,43.0481645
"26700","33027",-80.3547286,25.9904176
"26701","33149",-80.1596041,25.7138002
"26702","32701",-81.3729372,28.6659654
"26703","8882",-74.3792737,40.4462997
"26704","10018",-73.9932872,40.755322
"26705","53221",-87.9481846,42.9574195
"26706","33415",-80.1316927,26.6530817
"26707","32208",-81.6802054,30.3893011
"26708","14627",-77.623931,43.1318593
"26709","33405",-80.0590804,26.6654996
"26710","11518",-73.6683371,40.6383133
"26711","7424",-74.2120629,40.8811718
"26712","33027",-80.3547286,25.9904176
"26713","33773",-82.7535929,27.8780347
"26714","8863",-74.3088879,40.5309535
"26715","53716",-89.3274391,43.0709333
"26716","33304",-80.1177335,26.1351973
"26717","10605",-73.7419017,41.0112762
"26718","14201",-78.8863847,42.8967674
"26719","8901",-74.45185,40.4861552
"26720","54985",-88.5249409,44.0750354
"26721","10965",-74.0123851,41.0598251
"26722","33189",-80.3380213,25.5734243
"26723","7106",-74.2326058,40.7432865
"26724","33024",-80.2235227,26.0195493
"26725","11231",-74.0094471,40.6772802
"26726","11236",-73.8948295,40.6387196
"26727","32277",-81.5870604,30.3776024
"26728","11596",-73.6447908,40.7583894
"26729","55407",-93.2533339,44.9398026
"26730","30313",-84.39494,33.7657549
"26731","54985",-88.5249409,44.0750354
"26732","33967",-81.8115051,26.4792352
"26733","10470",-73.8683697,40.8990767
"26734","10952",-74.0828839,41.1091091
"26735","33028",-80.3491599,26.0193082
"26736","7030",-74.0270745,40.744052
"26737","53129",-87.997164,42.9388315
"26738","33134",-80.2711588,25.7564662
"26739","8021",-75.0026972,39.8073767
"26740","53404",-87.8107561,42.750261
"26741","7023",-74.3851379,40.6407094
"26742","14609",-77.5504779,43.1770344
"26743","10314",-74.1827119,40.5952146
"26744","11510",-73.6006342,40.6260153
"26745","7055",-74.1298684,40.8597746
"26746","55124",-93.1980527,44.7497326
"26747","33136",-80.2042436,25.7870967
"26748","7756",-74.0079781,40.2114561
"26749","6710",-73.0493825,41.5658733
"26750","8850",-74.4379073,40.4494047
"26751","10583",-73.7830861,40.9926382
"26752","53225",-88.0411993,43.1095503
"26753","7440",-74.2971543,40.9448178
"26754","8046",-74.8857989,40.0330851
"26755","33012",-80.3045967,25.8641207
"26756","30315",-84.3857442,33.7026678
"26757","33139",-80.1484407,25.783312
"26758","33614",-82.5077593,28.0133862
"26759","10027",-73.9624327,40.8138912
"26760","53220",-87.9873724,42.9678365
"26761","56075",7.5623594,50.3143821
"26762","7305",-74.0887576,40.7008528
"26763","33167",-80.2377078,25.8830363
"26764","14616",-77.6478852,43.2306445
"26765","8102",-75.1165915,39.9556147
"26766","11370",-73.8918897,40.7594109
"26767","11101",-73.9418603,40.7443091
"26768","33308",-80.1037721,26.1897731
"26769","8102",-75.1165915,39.9556147
"26770","14043",-78.7079381,42.9007932
"26771","7506",-74.1533563,40.9616599
"26772","53143",-87.8304145,42.564798
"26773","7642",-74.0447003,41.0078617
"26774","14211",-78.8099472,42.9109033
"26775","53205",-87.9383822,43.0543956
"26776","7103",-74.197388,40.7383636
"26777","32210",-81.7239979,30.2775931
"26778","11520",-73.5888575,40.6440775
"26779","11420",-73.8124984,40.6764003
"26780","32805",-81.4004227,28.5345501
"26781","34653",-82.7023383,28.2333343
"26782","11572",-73.6359602,40.6311473
"26783","33434",-80.1707662,26.381395
"26784","32176",-81.0478643,29.2971256
"26785","33140",-80.1372757,25.8176795
"26786","7310",-74.0329499,40.7300567
"26787","10573",-73.6830521,41.0125894
"26788","12604",-73.9001578,41.6940961
"26789","11755",-73.1172573,40.8602892
"26790","8010",-74.9150313,40.0520116
"26791","6825",-73.2470486,41.1935626
"26792","30341",-84.3016021,33.8992049
"26793","7764",-74.0241367,40.2897287
"26794","14606",-77.6936948,43.168856
"26795","11596",-73.6447908,40.7583894
"26796","7712",-74.0593872,40.2448804
"26797","8065",-75.0319086,40.0072707
"26798","53227",-88.0460894,42.9980102
"26799","33603",-82.4698603,27.9822094
"26800","12183",-73.6918806,42.7478224
"26801","53140",-87.8255007,42.638141
"26802","32026",-82.24,30.06
"26803","34684",-82.723924,28.0715767
"26804","14220",-78.821275,42.8446356
"26805","33015",-80.3268812,25.9358702
"26806","35205",-86.8094808,33.489895
"26807","33701",-82.6321376,27.7696063
"26808","13088",-76.1841701,43.1085295
"26809","7504",-74.1386767,40.9127904
"26810","11718",-73.2676903,40.7276613
"26811","8854",-74.4642861,40.554887
"26812","33324",-80.2711588,26.1076663
"26813","10454",-73.9154069,40.8022594
"26814","11692",-73.7977928,40.592658
"26815","32277",-81.5870604,30.3776024
"26816","33128",-80.2028489,25.7767549
"26817","6118",-72.6032895,41.7516768
"26818","32801",-81.3756862,28.5416658
"26819","33704",-82.6321376,27.7929237
"26820","11207",-73.8918897,40.6655101
"26821","10474",-73.8830701,40.8050442
"26822","53031",-87.9148076,43.6383029
"26823","32503",-87.2170395,30.4580512
"26824","8869",-74.6458987,40.5747108
"26825","11239",-73.8727799,40.6516509
"26826","32211",-81.5925427,30.3378989
"26827","30322",-84.3259367,33.7980995
"26828","33785",-82.8506002,27.8889267
"26829","33155",-80.3157397,25.7360194
"26830","32216",-81.5706109,30.2906907
"26831","7764",-74.0241367,40.2897287
"26832","32807",-81.3014284,28.5513952
"26833","53228",-88.0460894,42.9688506
"26834","10566",-73.9183464,41.2916113
"26835","30303",-84.3883717,33.755711
"26836","10162",-73.9498789,40.7693198
"26837","10530",-73.8124984,41.0214474
"26838","7020",-73.9741874,40.8204965
"26839","7676",-74.0593872,40.9877985
"26840","33405",-80.0590804,26.6654996
"26841","12307",-73.9330429,42.8065128
"26842","33617",-82.394,28.0362327
"26843","30008",-84.5903367,33.8955185
"26844","11373",-73.8801301,40.737975
"26845","11572",-73.6359602,40.6311473
"26846","10804",-73.7889689,40.9492193
"26847","36609",-88.1535352,30.6587002
"26848","12189",-73.7183639,42.7397816
"26849","10454",-73.9154069,40.8022594
"26850","55419",-93.2885455,44.9061358
"26851","7062",-74.3997976,40.6303421
"26852","33856",-81.4285851,27.8565441
"26853","11520",-73.5888575,40.6440775
"26854","53235",-87.8697056,42.9754355
"26855","33131",-80.1847167,25.76528
"26856","33635",-82.6213311,28.0253541
"26857","34103",-81.806039,26.1917113
"26858","33165",-80.3547286,25.7327581
"26859","30812",-82.0161996,33.3701528
"26860","33004",-80.1372757,26.0517448
"26861","6615",-73.1290596,41.1661142
"26862","10707",-73.8257325,40.9606542
"26863","33137",-80.1819268,25.8207159
"26864","11715",-73.0346244,40.7494305
"26865","33132",-80.1679758,25.7700009
"26866","53703",-89.3724769,43.0833196
"26867","11239",-73.8727799,40.6516509
"26868","32751",-81.3674389,28.6366753
"26869","33484",-80.1372757,26.4608477
"26870","7305",-74.0887576,40.7008528
"26871","14222",-78.8750644,42.9149029
"26872","10026",-73.9525825,40.8032131
"26873","6515",-72.9637728,41.3266814
"26874","33028",-80.3491599,26.0193082
"26875","11563",-73.6742232,40.6589417
"26876","30044",-84.0695961,33.9327331
"26877","32266",-81.4086665,30.3173383
"26878","13204",-76.1841701,43.0513668
"26879","33602",-82.4563199,27.9552692
"26880","32922",-80.7380716,28.37512
"26881","8401",-74.4408385,39.3685196
"26882","33056",-80.2432839,25.9595052
"26883","7750",-73.9888797,40.3345201
"26884","10007",-74.0087126,40.7136487
"26885","55109",-93.0435224,45.0155505
"26886","6850",-73.4592701,41.1173012
"26887","14606",-77.6936948,43.168856
"26888","7030",-74.0270745,40.744052
"26889","14615",-77.6364299,43.200781
"26890","30083",-84.1909841,33.7994803
"26891","7112",-74.2120629,40.7132136
"26892","30602",-83.3749322,33.954258
"26893","33147",-80.2377078,25.84791
"26894","11010",-73.6712801,40.7054571
"26895","14215",-78.8099472,42.9397553
"26896","30812",-82.0161996,33.3701528
"26897","30030",-84.2963392,33.7709887
"26898","55436",-93.3691241,44.9037924
"26899","11742",-73.0346244,40.8085015
"26900","32209",-81.6966306,30.3617348
"26901","7424",-74.2120629,40.8811718
"26902","53403",-87.8058402,42.6964412
"26903","8084",-75.0173035,39.8269198
"26904","33990",-81.9425701,26.6272788
"26905","32511",-87.2922927,30.4056563
"26906","10601",-73.7683784,41.0322939
"26907","11235",-73.9418603,40.5860069
"26908","33765",-82.7428057,27.9765043
"26909","32707",-81.3124341,28.6678749
"26910","55432",-93.2641955,45.0935798
"26911","10310",-74.1181234,40.6307451
"26912","7502",-74.1915177,40.920208
"26913","7656",-74.0447003,41.03737
"26914","12203",-73.8477874,42.6823182
"26915","8003",-74.955948,39.8817088
"26916","11358",-73.7977928,40.760743
"26917","33771",-82.7616822,27.9046811
"26918","32603",-82.3479016,29.6577485
"26919","11553",-73.5888575,40.7033646
"26920","10024",-73.9741874,40.7859464
"26921","14150",-78.8722341,43.0083406
"26922","53716",-89.3274391,43.0709333
"26923","36617",-88.0949609,30.7153357
"26924","30350",-84.3436881,33.9900649
"26925","10471",-73.9065883,40.8971509
"26926","53211",-87.879523,43.0824328
"26927","10705",-73.8977693,40.9180569
"26928","53716",-89.3274391,43.0709333
"26929","10528",-73.7183639,40.9783821
"26930","11231",-74.0094471,40.6772802
"26931","7650",-73.9976946,40.8485005
"26932","33704",-82.6321376,27.7929237
"26933","10993",-73.9624327,41.212212
"26934","33406",-80.0926014,26.6561841
"26935","53703",-89.3724769,43.0833196
"26936","8724",-74.1122506,40.0876046
"26937","14588",-76.8728167,42.6841834
"26938","34231",-82.5131717,27.2612782
"26939","33015",-80.3268812,25.9358702
"26940","30315",-84.3857442,33.7026678
"26941","11558",-73.6477342,40.6031778
"26942","11554",-73.5535234,40.7179622
"26943","33073",-80.1819268,26.3003637
"26944","53186",-88.1974148,43.015059
"26945","7463",-74.1269322,41.0145518
"26946","30329",-84.3279093,33.828105
"26947","8805",-74.5404694,40.5702869
"26948","33510",-82.3126294,27.956046
"26949","7057",-74.103441,40.8535873
"26950","30312",-84.377861,33.7440941
"26951","53212",-87.9089623,43.0732715
"26952","33759",-82.6969408,27.9711651
"26953","32301",-84.2542195,30.4305062
"26954","6779",-73.0818468,41.597477
"26955","8075",-74.955948,40.0223314
"26956","8608",-74.7673546,40.2187428
"26957","8542",-74.6620003,40.3542647
"26958","30350",-84.3436881,33.9900649
"26959","11234",-73.9065883,40.6007956
"26960","13204",-76.1841701,43.0513668
"26961","11224",-73.9859414,40.5749261
"26962","35816",-86.6157527,34.7438027
"26963","30072",-84.2061404,33.7939307
"26964","32176",-81.0478643,29.2971256
"26965","55814",-92.19,46.84
"26966","7302",-74.0447003,40.7218318
"26967","30346",-84.3410586,33.9260395
"26968","53210",-87.9751299,43.0671805
"26969","30363",-84.400194,33.7910495
"26970","7203",-74.2707509,40.6520982
"26971","55405",-93.3080409,44.9685475
"26972","32612",-82.3248889,29.6517176
"26973","33781",-82.7077354,27.8435655
"26974","11550",-73.6241855,40.6986257
"26975","53703",-89.3724769,43.0833196
"26976","32304",-84.3857442,30.4649282
"26977","10606",-73.7742616,41.0233153
"26978","11557",-73.6918806,40.636775
"26979","14604",-77.6063541,43.1581207
"26980","11706",-73.2411506,40.7360384
"26981","14617",-77.5963271,43.2202305
"26982","7644",-74.0799469,40.8798669
"26983","10553",-73.8213213,40.9071072
"26984","32211",-81.5925427,30.3378989
"26985","7506",-74.1533563,40.9616599
"26986","7603",-74.0270745,40.8773217
"26987","36616",-88.04,30.69
"26988","11598",-73.7095365,40.6294348
"26989","10927",-73.9477384,41.1929636
"26990","34668",-82.7023383,28.3031034
"26991","55343",-93.4296446,44.9019949
"26992","7901",-74.3646122,40.7146376
"26993","11746",-73.3590802,40.8126648
"26994","10005",-74.0094562,40.7064363
"26995","53207",-87.9040571,42.9712071
"26996","33483",-80.0590804,26.4670801
"26997","33323",-80.3101684,26.1512497
"26998","34695",-82.6861446,28.0055309
"26999","6702",-73.0449551,41.5567064
"27000","33312",-80.1819268,26.0898957
"27001","8618",-74.7863698,40.2450268
"27002","8812",-74.4818698,40.6019636
"27003","8051",-75.1837216,39.7857414
"27004","14609",-77.5504779,43.1770344
"27005","33013",-80.2711588,25.8618743
"27006","33761",-82.7185282,28.0305402
"27007","11510",-73.6006342,40.6260153
"27008","33013",-80.2711588,25.8618743
"27009","11598",-73.7095365,40.6294348
"27010","33483",-80.0590804,26.4670801
"27011","30118",-85.098004,33.5718188
"27012","7205",-74.223802,40.695062
"27013","6226",-72.2067681,41.7133607
"27014","33767",-82.8263615,27.9779747
"27015","7756",-74.0079781,40.2114561
"27016","7643",-74.0358876,40.846514
"27017","7601",-74.0476378,40.8876273
"27018","33312",-80.1819268,26.0898957
"27019","14609",-77.5504779,43.1770344
"27020","55418",-93.2355522,45.0196219
"27021","6519",-72.937198,41.2958246
"27022","55420",-93.2734517,44.8365032
"27023","55401",-93.2693572,44.9836543
"27024","11434",-73.7772032,40.6812166
"27025","7631",-73.977126,40.8874882
"27026","8902",-74.4818698,40.4430064
"27027","36617",-88.0949609,30.7153357
"27028","11579",-73.6447908,40.842212
"27029","8638",-74.7629661,40.2518754
"27030","36590",-88.18,30.55
"27031","55109",-93.0435224,45.0155505
"27032","11704",-73.3531852,40.7181416
"27033","10952",-74.0828839,41.1091091
"27034","33021",-80.1819268,26.0197012
"27035","7750",-73.9888797,40.3345201
"27036","33763",-82.7428057,28.0056225
"27037","6107",-72.7629126,41.752238
"27038","11385",-73.8948295,40.6980708
"27039","7036",-74.2296713,40.6216016
"27040","11370",-73.8918897,40.7594109
"27041","32206",-81.6418656,30.346791
"27042","36609",-88.1535352,30.6587002
"27043","7302",-74.0447003,40.7218318
"27044","7721",-74.2326058,40.4358981
"27045","10805",-73.7860276,40.8971093
"27046","32304",-84.3857442,30.4649282
"27047","32257",-81.614468,30.2018746
"27048","33428",-80.2153998,26.3494101
"27049","55415",-93.2571034,44.9758391
"27050","33607",-82.5348172,27.9741076
"27051","30303",-84.3883717,33.755711
"27052","32937",-80.593833,28.179854
"27053","7662",-74.0799469,40.9094443
"27054","32805",-81.4004227,28.5345501
"27055","33436",-80.109357,26.5114554
"27056","54935",-88.4306955,43.789674
"27057","6878",-73.5859132,41.0303895
"27058","33193",-80.4604643,25.6987264
"27059","55117",-93.0962099,44.9908014
"27060","11217",-73.9785952,40.6815619
"27061","34683",-82.7616822,28.0910357
"27062","33704",-82.6321376,27.7929237
"27063","10553",-73.8213213,40.9071072
"27064","10030",-73.9433299,40.8173411
"27065","33193",-80.4604643,25.6987264
"27066","55411",-93.2983975,44.9944872
"27067","34695",-82.6861446,28.0055309
"27068","8063",-75.1866396,39.8692138
"27069","32026",-82.24,30.06
"27070","33161",-80.1819268,25.8909628
"27071","7112",-74.2120629,40.7132136
"27072","10927",-73.9477384,41.1929636
"27073","55406",-93.2231727,44.9406559
"27074","7026",-74.1063776,40.8761974
"27075","33635",-82.6213311,28.0253541
"27076","10605",-73.7419017,41.0112762
"27077","33615",-82.5943072,27.9947914
"27078","30118",-85.098004,33.5718188
"27079","11218",-73.9800645,40.6483744
"27080","11415",-73.8286733,40.7071412
"27081","7501",-74.1621634,40.9111613
"27082","14043",-78.7079381,42.9007932
"27083","32751",-81.3674389,28.6366753
"27084","53143",-87.8304145,42.564798
"27085","10039",-73.9374517,40.8288377
"27086","6608",-73.1792125,41.1858661
"27087","7013",-74.1768412,40.8663719
"27088","55424",-93.3439291,44.9091984
"27089","7112",-74.2120629,40.7132136
"27090","7407",-74.1181234,40.9074337
"27091","33417",-80.1261093,26.716863
"27092","10607",-73.8154394,41.0390683
"27093","14627",-77.623931,43.1318593
"27094","7107",-74.1856472,40.7663804
"27095","33306",-80.1121493,26.1640451
"27096","11373",-73.8801301,40.737975
"27097","33484",-80.1372757,26.4608477
"27098","54307",-88.02,44.4799999
"27099","11762",-73.4474855,40.6826867
"27100","14904",-76.7913558,42.069498
"27101","10307",-74.2443436,40.5070853
"27102","55101",-93.0901841,44.9513188
"27103","7762",-74.0241367,40.1601131
"27104","53717",-89.5167298,43.0718858
"27105","30072",-84.2061404,33.7939307
"27106","55443",-93.3337208,45.1243266
"27107","30308",-84.3726049,33.7717008
"27108","55107",-93.0676373,44.9309348
"27109","10302",-74.1386767,40.6311567
"27110","7110",-74.1533563,40.8235952
"27111","30310",-84.4225186,33.7321902
"27112","33616",-82.5267009,27.8659233
"27113","11213",-73.9389213,40.6722134
"27114","10522",-73.8713099,41.0102232
"27115","55420",-93.2734517,44.8365032
"27116","53221",-87.9481846,42.9574195
"27117","7601",-74.0476378,40.8876273
"27118","10707",-73.8257325,40.9606542
"27119","6380",-72.0557049,41.5659311
"27120","33076",-80.2671381,26.3343894
"27121","30312",-84.377861,33.7440941
"27122","30340",-84.2542195,33.9025669
"27123","10010",-73.9815337,40.7388319
"27124","6905",-73.541744,41.0901834
"27125","33594",-82.2420317,27.9346203
"27126","33129",-80.2056382,25.7564471
"27127","33321",-80.2685032,26.208305
"27128","11590",-73.5711912,40.7452159
"27129","53221",-87.9481846,42.9574195
"27130","32903",-80.5827272,28.1095304
"27131","11714",-73.4828374,40.7470968
"27132","33314",-80.2265545,26.0695412
"27133","10003",-73.9874105,40.7322535
"27134","32216",-81.5706109,30.2906907
"27135","14616",-77.6478852,43.2306445
"27136","33137",-80.1819268,25.8207159
"27137","7028",-74.2032581,40.8034312
"27138","7065",-74.2824862,40.6041777
"27139","7310",-74.0329499,40.7300567
"27140","32210",-81.7239979,30.2775931
"27141","11209",-74.0329499,40.6212119
"27142","6604",-73.195196,41.1865502
"27143","33435",-80.0590804,26.5254562
"27144","11432",-73.7919103,40.7154518
"27145","8850",-74.4379073,40.4494047
"27146","11417",-73.8448469,40.6736207
"27147","11779",-73.1231585,40.8169046
"27148","35064",-86.9173327,33.4730218
"27149","8805",-74.5404694,40.5702869
"27150","11779",-73.1231585,40.8169046
"27151","33760",-82.7158302,27.905178
"27152","33069",-80.1596041,26.2286939
"27153","32937",-80.593833,28.179854
"27154","34950",-80.3268812,27.4414482
"27155","6851",-73.4062342,41.1339818
"27156","7628",-73.9888797,40.948271
"27157","11779",-73.1231585,40.8169046
"27158","11509",-73.7448437,40.5850432
"27159","7974",-74.3997976,40.6996994
"27160","14611",-77.6364299,43.1530599
"27161","8730",-74.0623244,40.1030781
"27162","7066",-74.3176876,40.6189813
"27163","32810",-81.4246931,28.6235111
"27164","53110",-87.8598861,42.9460825
"27165","53110",-87.8598861,42.9460825
"27166","33463",-80.1316927,26.6064003
"27167","7204",-74.2678169,40.6640714
"27168","33174",-80.3491599,25.7616792
"27169","33907",-81.8716058,26.5588224
"27170","35218",-86.8972854,33.5061087
"27171","8033",-75.0319086,39.8967563
"27172","33029",-80.4326521,25.9839048
"27173","8618",-74.7863698,40.2450268
"27174","33706",-82.7401087,27.7286699
"27175","54301",-88.0167406,44.4812116
"27176","12604",-73.9001578,41.6940961
"27177","11794",-73.1261091,40.9132244
"27178","55420",-93.2734517,44.8365032
"27179","34237",-82.5131717,27.3430762
"27180","32806",-81.3564411,28.5085825
"27181","10601",-73.7683784,41.0322939
"27182","8730",-74.0623244,40.1030781
"27183","55105",-93.1629063,44.9330076
"27184","34743",-81.3564411,28.334712
"27185","7033",-74.2912872,40.6772404
"27186","53222",-88.0363086,43.0852217
"27187","32714",-81.4114142,28.6626293
"27188","55435",-93.3338547,44.8721412
"27189","8102",-75.1165915,39.9556147
"27190","35013",-86.5090901,33.91364
"27191","33907",-81.8716058,26.5588224
"27192","14802",-77.7881176,42.2469977
"27193","8102",-75.1165915,39.9556147
"27194","33614",-82.5077593,28.0133862
"27195","33324",-80.2711588,26.1076663
"27196","12202",-73.7654367,42.6322463
"27197","11109",-73.9569225,40.7449081
"27198","55075",-93.0275802,44.8759802
"27199","6120",-72.6712894,41.7888066
"27200","55384",-93.6344466,44.9353307
"27201","30460",-81.7828033,32.4259367
"27202","6052",-72.8101887,41.6530611
"27203","33142",-80.2377078,25.8127791
"27204","11096",-73.7536695,40.6184845
"27205","10301",-74.0946311,40.6274394
"27206","33442",-80.1540226,26.3042864
"27207","12202",-73.7654367,42.6322463
"27208","53186",-88.1974148,43.015059
"27209","8012",-75.0552739,39.7891108
"27210","8835",-74.5902635,40.5448011
"27211","7079",-74.2590148,40.749443
"27212","33435",-80.0590804,26.5254562
"27213","6850",-73.4592701,41.1173012
"27214","53705",-89.4600369,43.0716332
"27215","30322",-84.3259367,33.7980995
"27216","33304",-80.1177335,26.1351973
"27217","30311",-84.4750137,33.7234034
"27218","33177",-80.3992652,25.595058
"27219","7901",-74.3646122,40.7146376
"27220","10119",-73.9931036,40.7502013
"27221","33401",-80.0533253,26.7153474
"27222","33612",-82.4427769,28.0563834
"27223","33771",-82.7616822,27.9046811
"27224","33143",-80.2934522,25.6993807
"27225","7501",-74.1621634,40.9111613
"27226","10805",-73.7860276,40.8971093
"27227","11598",-73.7095365,40.6294348
"27228","54302",-87.9775787,44.5087986
"27229","11228",-74.0153231,40.6137658
"27230","53172",-87.8647961,42.9121206
"27231","36590",-88.18,30.55
"27232","7514",-74.1445487,40.923473
"27233","8805",-74.5404694,40.5702869
"27234","7974",-74.3997976,40.6996994
"27235","11369",-73.8683697,40.7659246
"27236","53202",-87.8991514,43.0439776
"27237","33614",-82.5077593,28.0133862
"27238","7023",-74.3851379,40.6407094
"27239","10923",-73.9976946,41.2025267
"27240","34653",-82.7023383,28.2333343
"27241","10550",-73.8330844,40.9087956
"27242","8401",-74.4408385,39.3685196
"27243","14619",-77.6478852,43.1352111
"27244","33309",-80.1763467,26.1889227
"27245","53204",-87.9285777,43.0153807
"27246","53186",-88.1974148,43.015059
"27247","33435",-80.0590804,26.5254562
"27248","7310",-74.0329499,40.7300567
"27249","33603",-82.4698603,27.9822094
"27250","53228",-88.0460894,42.9688506
"27251","33135",-80.2349196,25.7686714
"27252","8554",-74.7775938,40.1163333
"27253","14619",-77.6478852,43.1352111
"27254","11738",-73.0346244,40.8380145
"27255","53209",-87.9432837,43.1272254
"27256","34668",-82.7023383,28.3031034
"27257","30346",-84.3410586,33.9260395
"27258","33150",-80.2070328,25.8487631
"27259","11548",-73.6227136,40.8155959
"27260","10010",-73.9815337,40.7388319
"27261","11794",-73.1261091,40.9132244
"27262","33014",-80.3045967,25.9109586
"27263","10014",-74.0094471,40.7366138
"27264","10469",-73.8477874,40.8690303
"27265","33137",-80.1819268,25.8207159
"27266","55432",-93.2641955,45.0935798
"27267","13207",-76.1638823,43.0178864
"27268","32211",-81.5925427,30.3378989
"27269","53207",-87.9040571,42.9712071
"27270","53726",-89.4245627,43.0690343
"27271","6706",-73.0228173,41.5302845
"27272","7040",-74.2707509,40.7312956
"27273","55427",-93.3767976,45.0155422
"27274","12206",-73.7860276,42.6757698
"27275","14213",-78.8920444,42.9165666
"27276","53211",-87.879523,43.0824328
"27277","30322",-84.3259367,33.7980995
"27278","32501",-87.2269973,30.423724
"27279","33145",-80.2265545,25.7534663
"27280","11201",-73.9859414,40.6986772
"27281","32701",-81.3729372,28.6659654
"27282","6906",-73.5211286,41.0699973
"27283","11360",-73.7801447,40.7779482
"27284","11236",-73.8948295,40.6387196
"27285","30342",-84.3699767,33.8856615
"27286","11366",-73.7874983,40.7284018
"27287","7974",-74.3997976,40.6996994
"27288","6053",-72.7865518,41.6881608
"27289","53212",-87.9089623,43.0732715
"27290","33172",-80.360297,25.7858514
"27291","36111",-86.2615689,32.3405671
"27292","7031",-74.1298684,40.7906667
"27293","11001",-73.706594,40.720444
"27294","30812",-82.0161996,33.3701528
"27295","11704",-73.3531852,40.7181416
"27296","10458",-73.88601,40.8621792
"27297","55427",-93.3767976,45.0155422
"27298","53218",-88.0020589,43.1088758
"27299","11756",-73.5181833,40.7226698
"27300","14208",-78.8524199,42.9174901
"27301","13206",-76.1030007,43.0699678
"27302","6120",-72.6712894,41.7888066
"27303","33055",-80.2823063,25.9445817
"27304","53216",-87.9775787,43.0842021
"27305","8075",-74.955948,40.0223314
"27306","13208",-76.1493891,43.0756836
"27307","10804",-73.7889689,40.9492193
"27308","34950",-80.3268812,27.4414482
"27309","33128",-80.2028489,25.7767549
"27310","14622",-77.55621,43.2110525
"27311","33076",-80.2671381,26.3343894
"27312","7446",-74.1357407,41.062513
"27313","55415",-93.2571034,44.9758391
"27314","6870",-73.5653021,41.0249257
"27315","10453",-73.9154069,40.8515872
"27316","11223",-73.977126,40.6009233
"27317","53404",-87.8107561,42.750261
"27318","10923",-73.9976946,41.2025267
"27319","11756",-73.5181833,40.7226698
"27320","10036",-73.9932872,40.7602619
"27321","7440",-74.2971543,40.9448178
"27322","10016",-73.9800645,40.74727
"27323","12222",-73.8279381,42.6907733
"27324","55417",-93.2332244,44.903044
"27325","11950",-72.8456399,40.8093249
"27326","32812",-81.3234382,28.4833031
"27327","10522",-73.8713099,41.0102232
"27328","14217",-78.8778946,42.9752741
"27329","8869",-74.6458987,40.5747108
"27330","8608",-74.7673546,40.2187428
"27331","7011",-74.1416127,40.8811561
"27332","8035",-75.064035,39.8783477
"27333","54915",-88.3530747,44.2455449
"27334","53221",-87.9481846,42.9574195
"27335","7424",-74.2120629,40.8811718
"27336","7033",-74.2912872,40.6772404
"27337","36111",-86.2615689,32.3405671
"27338","8854",-74.4642861,40.554887
"27339","33442",-80.1540226,26.3042864
"27340","33126",-80.2962385,25.778647
"27341","33177",-80.3992652,25.595058
"27342","8007",-75.0523534,39.8667532
"27343","6380",-72.0557049,41.5659311
